0	1
-0.75619906	-0.80263495
-0.0819813	-0.55230755
0.49534896	-2.3486254
-1.2908051	0.25046015
0.37837237	0.8402423
1.5537844	-0.44844192
0.5355417	0.4331978
0.8175356	0.6802452
-0.2555315	0.76564366
0.20118326	-0.7239263
0.09629083	0.22979105
0.53849894	-0.25860864
0.33279753	0.37365687
1.0057292	0.07646268
0.01705867	0.061462685
-0.56513613	-0.1923794
0.07778394	0.19826742
-0.86847013	-0.07406919
-0.18466759	1.1609395
-0.037145674	1.4951367
0.88503003	-1.9933321
1.7654021	1.0645779
-0.87326115	-0.20172797
-0.08973837	-0.10993497
-0.19398123	0.021301404
0.61269915	0.3724804
0.73866844	0.17780416
-0.5914858	-0.09534992
-0.49518937	0.2091208
-0.07765001	-0.5105385
0.55887043	-0.14150174
-0.31906885	0.3458081
-1.0359225	0.3689543
-1.2162943	-0.75575376
1.3380842	0.47605687
-0.19764107	-0.086231574
0.9710963	-0.21571802
1.0681603	1.0176393
-0.9201215	-0.36070234
0.062846065	0.067772545
-0.4858659	-0.9323387
-0.32251406	-0.63550556
1.780889	-0.57571113
0.42570058	0.41658592
-0.50660855	-0.76038945
1.4047174	0.40612477
-0.17838097	0.17810322
0.55628365	-0.26145977
0.13519675	0.04107164
-1.059356	1.3009057
-1.6137328	-0.24532361
-0.7056106	-0.5825653
0.6800262	0.07200696
0.44040832	0.19196358
-0.3243965	-0.014013603
0.83084846	0.21853606
-1.0296228	1.5942829
0.61924785	0.41627115
-1.4034548	-0.2267258
0.34378642	0.35018042
-0.562427	0.38278818
-0.39408225	-0.51911557
-0.98880404	-0.047089264
-1.003315	0.18111801
-0.2272492	-0.14332978
-1.22054	-0.7616605
0.27765486	-0.6085853
0.052412212	-1.067434
0.12885347	0.14560288
-0.4680143	0.00028850138
1.9952979	0.045422614
0.06167823	0.22432117
-1.1004441	-0.29951483
-0.92161006	0.19588451
0.007956803	0.6686702
-1.768723	0.21402028
0.95518786	0.5205447
0.4858023	0.39243776
-0.19029945	0.15960613
-0.4779598	-0.6593813
0.5287634	0.82948476
-0.12883705	-1.2379488
-0.20571476	0.24867949
-0.42859858	0.26471627
-0.12188321	0.2930111
0.3367331	-0.52168995
-0.046691895	0.35733873
-0.41024727	0.26435038
1.2015342	-2.899626
-0.68866855	-0.23228048
-0.8112145	-0.80362195
0.23812577	0.10445149
0.40156767	-0.4554454
1.2954037	0.541618
-0.35943222	0.18133256
0.19880891	0.91806436
0.5722681	-0.1446959
-0.39815056	-0.7605206
0.9970232	0.49684638
0.47649392	-0.50253797
-0.8111531	0.3200181
0.66826737	0.12667862
-0.6999268	-0.2974819
0.042296946	-0.9725375
-1.4219859	-0.51956606
0.08790493	-0.11507906
1.3707534	0.6065745
-0.66917616	-0.41897446
0.3360799	0.10304913
-0.8837928	0.13681516
-1.4888453	-1.2110603
-0.3668785	-0.15323402
-1.4733939	-0.046176538
-0.45412225	-0.22499765
-0.4054094	-0.28794658
1.2471635	-0.8143093
0.662583	0.59969807
0.017446935	0.25103772
-0.643913	-1.1663746
0.43063825	0.4489507
0.6826368	0.3485379
-0.8936551	-0.19941054
-0.31186795	-0.4744336
-0.17791015	-0.071144596
-1.0060611	-0.8300164
1.8110108	0.5505649
-0.18525606	0.100418985
0.0026342869	0.024824947
-0.22285318	-0.32240587
1.1993468	0.09380983
-0.5324449	0.25418127
-0.58304125	-0.25873584
0.4685722	0.5770209
0.79858047	0.30227804
-1.1536062	-0.104684696
1.262741	-0.11977555
-1.2116745	0.68153685
0.6629235	0.14850332
0.7314032	0.43679184
0.32118148	-0.8099502
-0.1611076	-0.5088944
0.83542	0.6003768
0.74527204	-0.848871
0.14290681	-0.40045547
0.82863593	0.48832983
0.24809515	-0.109111026
0.21816358	-0.23165534
0.0986675	-0.37055117
0.5464667	0.14746937
0.67897826	0.47475314
1.2925694	0.08535708
-0.4993065	0.135656
-1.1264608	-0.90795684
0.24502313	-0.0042987615
0.3488604	-1.0022292
-1.6371677	0.09519905
0.60225964	0.059868388
0.28123313	-0.40015858
0.8463717	-0.35788757
-1.3800561	-0.3948828
0.5373227	-0.121478096
0.6793036	0.21443483
0.5389437	0.034568295
0.85500574	0.25448626
0.27771607	-0.31279188
-0.681806	-0.4214186
-0.4416129	-0.26630104
-1.4971485	0.43904078
0.14127198	-0.6389078
1.3787731	0.23931417
-0.2506941	-0.2739424
0.6266054	0.2606286
0.96478915	0.5803757
1.1275107	-0.06195043
-0.732405	0.041336954
1.1000379	0.28904146
-0.45186514	-0.31565195
-0.2515123	-0.15345167
1.1671665	0.1989432
0.1822955	0.37355042
1.7242944	0.6576695
-1.3485315	-0.64008224
0.9773216	0.62949324
-1.0617237	0.2171684
0.22034672	-0.2786429
-0.08135104	-0.51297444
-2.773117	0.09565534
0.15360224	0.11339573
0.2259666	0.18007557
-0.15355015	0.07016285
-1.7292974	0.21549234
1.5510061	0.06796019
-0.801346	0.25660622
0.4382484	0.24086897
0.23596644	-0.2692622
0.8325487	-0.0617833
-0.091026545	-0.3462798
0.5289262	-0.42977315
-1.6212418	1.1813293
-0.011228085	-0.9712074
0.47400904	0.7366022
-0.9736518	0.55053127
-0.17336023	0.7290431
-0.23377931	-0.23292379
0.110596806	-0.19071375
0.18188411	0.86097294
-0.020495653	-0.25178325
0.30232498	-0.15213297
-0.17115426	0.5186342
-0.6726865	-0.88723826
0.56259596	-0.046062246
-1.2018001	-0.6188638
-0.06319666	-0.84648013
0.7810557	0.0074341744
-0.6837875	-0.15908445
-1.0554605	0.7420031
0.69033945	-0.16393225
0.22856241	0.66673
-0.7746529	-0.037185594
0.19229099	0.3029331
-1.5942719	-0.057702526
0.053113103	-0.50051504
-0.24263388	-0.29758888
0.06309742	-0.2762729
1.055244	-0.20960437
-0.46510047	-0.451719
-0.5294239	-0.6725347
0.5097071	-0.3818038
0.8288916	0.6080031
0.027812362	-1.5792538
0.27712065	0.15316339
-0.5114818	-0.008390576
0.020059884	0.17202702
0.6283794	-0.025313392
0.9059745	0.95651525
-0.5482709	0.51648146
0.006123662	-0.27435935
-0.6803631	-1.325415
-0.26608962	-0.51408845
1.9235187	-0.80708444
-0.9607896	-0.33111447
0.71817243	0.1486726
1.5651939	-0.6887919
-0.35389256	-0.0022336394
0.40348503	0.42323244
-0.9212329	-1.0293313
-0.27236915	-0.11883785
0.09373289	-0.43795222
-0.688757	-0.3437525
0.2621239	0.16797888
0.20042068	0.4515919
-0.068688035	-0.079952285
-0.56242377	0.1608286
-0.39855713	-0.4748631
1.6791415	-0.11829363
1.0217903	-1.0396565
0.93730515	0.062789604
0.3462175	0.12213099
-0.46147507	-1.2722919
0.14382774	0.7040801
0.08243358	0.005189076
-0.12016469	0.5419657
-0.31318504	0.0140464455
0.59789765	-0.07128851
0.21405298	-0.4138804
-1.9896221	0.56995445
1.2352529	0.15074512
-2.0473971	0.9878676
0.70604324	0.77799577
0.2582901	0.92279994
-0.02072984	0.085075006
0.068770885	-0.23097713
0.42574543	0.30305424
-0.021657169	-0.84736514
-1.5821757	-0.23788704
0.8802227	-0.11836223
0.91393626	-0.117050126
-0.0027336478	0.12653682
-0.33000278	-0.0027832985
-0.6619918	-0.3530156
-0.14321423	0.14612477
-0.053423405	-0.39785153
0.937451	0.02828893
1.3279144	0.24290307
-0.419015	0.5412077
-0.1637168	0.033811897
-2.1537871	0.17851835
-0.83309895	0.5336396
-0.47489482	0.0028204322
-1.0390251	0.6090175
0.3690198	-0.48151523
0.648225	-0.6013591
0.2619569	0.098908946
-0.5094579	0.40315092
-0.3330478	0.5744637
-0.24695855	0.57726634
-0.84659785	0.63003564
-0.17689157	1.0656879
0.029935896	-0.048205838
-0.60367125	0.13935749
-0.36240697	-0.15172558
0.17473009	0.8981136
0.47593856	-0.0890445
0.64555454	-0.1550373
-1.218476	-0.62557226
-0.38720864	-0.6323548
-1.4630148	-0.82743764
-0.3026231	-1.4192082
-1.1236165	0.5604003
-1.7090888	0.4368586
-0.4156199	-0.005736172
-1.1153979	0.69469506
-1.3865767	-0.9412681
0.56440675	0.7368532
0.07217872	0.21447347
-0.043241203	-0.056353524
-0.12206668	0.3114301
-0.80444413	-0.41764307
-0.25507432	0.31063306
-0.37901306	0.095384024
1.5695374	-0.11414449
0.2029123	0.14923406
0.21199888	0.18956026
0.2811906	0.022672266
-1.9002173	0.94341016
-0.77503186	-0.061449036
1.2432754	-0.4544899
0.10290241	0.7677108
0.15850186	-0.29816675
-1.1938052	-0.62035215
-1.423698	0.066651404
-0.55319995	0.28013974
0.4819145	0.25544494
0.12684044	-0.29073083
0.101798385	0.43202132
0.21253636	-0.36087352
1.746846	-0.19809131
1.0796239	0.97544897
-1.3168747	-0.37013447
0.93478054	0.48437065
-0.2766192	-0.7046214
1.1354799	-0.08306371
0.4756896	-0.013436139
1.3624942	-0.19183697
-0.52392524	-0.34079558
-1.6202979	0.07530652
1.2000351	0.054585338
-0.15369421	-0.07644902
1.1176153	0.108226456
0.8473229	-0.23723434
-0.33161473	-0.37412763
-0.5012222	0.034704626
0.5823192	0.5832987
-0.14078379	-0.429788
-0.025692761	-0.10006203
-0.689864	-0.38688517
-0.62693924	-0.38508672
0.8262667	0.07890932
0.22531462	-0.2550738
0.47578567	0.45458144
0.9631253	-1.2720069
-0.8115975	-0.023238406
-0.24729413	-0.17570634
1.1017506	0.49115884
-0.029769063	-1.0633787
0.22195098	0.59639084
0.32890671	-0.487436
-0.30350173	0.78850627
-0.4062639	-0.99228024
-0.100670815	-0.04922831
-0.08199495	-0.2980042
0.15866852	0.8574886
-0.45909983	0.93191236
0.39847514	-0.07160674
-0.69265443	-0.0063304603
-0.12624705	-0.5446404
-0.6841442	-0.49858147
0.29161963	0.08903469
1.4721484	0.4851324
-0.7143015	-0.72831994
-0.5446598	-0.72788846
-0.5328565	0.3444969
0.46512508	-0.29071218
0.47325218	0.5952866
-0.5054061	0.6576102
0.2016376	0.3104638
-1.7420316	0.64690304
-0.43432897	-0.6805617
0.9613284	0.50936925
-0.53588265	-0.7719134
-1.7324262	1.4791319
-0.25599355	0.29542604
0.35949033	0.094951205
0.9632057	0.61462384
1.4936714	-0.6496572
-0.07147789	0.80462533
-0.42815548	0.10273358
-0.20104706	0.39690667
0.64447254	0.50214285
0.04350996	0.20167527
-0.1948033	-0.6831223
1.5971155	0.14410023
0.2829818	0.45873195
1.1220653	0.2502393
-0.58578485	-0.51256365
1.3448303	-0.6192895
0.022805989	0.06520049
-0.47843486	-0.66993153
-1.3540337	0.39127156
-1.3965204	-0.04705438
1.5751703	0.54348
-1.2293794	-0.16734104
0.614786	-0.55859166
-1.1983421	1.6392512
-0.58926576	0.2617672
-1.7184503	0.5114343
-0.26613194	-0.337807
-0.9177037	0.73709804
-0.9905723	-0.93132186
-0.3339389	-0.32052636
0.004206538	0.37928522
-0.13592076	0.48603004
0.7783452	1.0047421
-0.11439538	-1.1866689
-0.10414958	-0.8903562
1.2842951	-0.5538783
-1.0737495	0.35513443
-1.2584705	-0.39143312
1.557709	0.6866027
-0.4703663	0.17072326
-0.42918235	0.16870856
-0.5272313	-1.1063594
0.538996	0.28352287
-1.446145	0.807916
0.20237264	-0.01996316
0.98054004	0.67029256
-0.95688945	0.5512448
0.41996756	-0.23334606
0.049081624	0.65533596
0.065341175	0.37847978
-0.27936804	-0.2608974
0.4077001	0.40274283
-0.2790252	-0.12696664
-0.049175143	0.4265149
-0.7976549	0.37058038
0.4568485	0.7943503
0.7556466	-0.01189886
-0.07802045	-0.17410032
-0.5935746	0.48145026
0.068656504	-0.0852959
0.16021287	0.59624255
0.063842416	-0.7348939
0.26347595	-0.85583115
-0.37636745	0.2326185
0.9308969	0.6175053
0.93927556	0.23738337
0.08805317	0.124493994
1.6996615	0.23375477
-0.41837376	-0.15226845
-0.3931644	-0.08334465
0.7169306	-0.1699809
-3.12841	0.74556035
0.19259265	-0.048421457
-0.22187728	0.17633761
-1.1719615	0.48462301
-0.16958356	-1.3050617
-0.6761587	0.42232147
0.8121586	0.5842709
-1.5219948	0.63024193
1.155083	0.34473506
-0.42829365	0.102344766
0.76177806	0.027286261
-0.6896836	0.31251922
-1.202476	0.50150543
0.38742247	-0.40295023
0.3798935	0.9619646
-1.2069764	-0.3451085
0.4793396	0.02865763
-1.3981519	0.8055113
-1.1000972	1.0421704
0.58870316	0.6297486
1.1920197	-0.82569575
-1.5240126	-1.1747195
0.5918328	-0.5197232
1.781544	0.42043272
1.2264588	0.6338534
0.3744742	0.19574612
0.07600278	0.053861067
-1.0433109	0.63204986
-1.1581228	0.38492587
0.4515644	-0.629883
1.8998497	-0.7190526
-0.11818397	0.49111944
0.20933229	0.9326881
-1.0283744	-0.6492036
-0.65759355	0.12386657
-0.38544554	-0.07510845
1.4589028	0.2037798
-0.5152151	-0.124862954
-0.45616513	0.309578
1.6635191	0.10263683
0.07796395	0.7245109
-0.16341615	0.34291303
-0.1014846	-0.25592518
-0.042059958	0.05032131
0.24605212	0.5712335
1.1885445	0.46613312
1.1641319	0.16941643
-0.34874547	-0.092957005
-1.4784524	0.64656997
-0.053913057	0.25657707
0.550848	0.4714079
0.22982964	0.7902975
-0.25796574	0.45177335
-0.2571869	-0.0043884516
0.29470208	0.20952877
2.36058	0.25717413
-0.043669164	-0.15395658
0.41326058	-0.32795036
-0.15156698	-0.45020872
0.7919035	0.7525563
-1.133539	0.048523694
-0.1579876	-0.7459509
0.14107049	0.20478801
-0.7346807	0.14300944
-0.49629337	-0.39546984
0.4767213	-1.0437762
0.7890899	0.033946306
1.4414603	0.17686105
1.0868448	0.52441466
0.59016657	0.65753007
0.34222275	0.07008999
-0.17853624	-0.48186702
0.15157744	-1.0110776
-1.1384065	0.82597464
1.4334927	0.34899804
-0.2196309	-1.106162
0.3635655	0.12887119
0.46267372	-0.14912017
0.03687215	0.043709785
1.2675302	0.78182614
1.1605178	0.23168772
1.0585542	-1.2406859
1.3398829	-0.06533891
0.8095013	-0.09073891
0.06792021	-0.7533822
-0.43459243	0.33898783
0.3497497	-0.40941912
-0.4075969	-0.30732405
0.045899928	-0.13436817
0.11013514	-1.1628257
-1.0086365	0.5848814
-0.24838	-0.66144955
0.3301878	-0.36920488
-0.35459602	0.2084602
-0.17537063	-0.34097815
0.86529374	-0.1340877
0.25597212	-0.7573827
0.3539909	0.51662725
-0.36303502	-0.5719306
-0.2183724	0.8810664
-0.326064	-0.78611594
-0.3762527	0.12378092
-0.5549949	-1.2179537
0.60323465	0.49507582
0.9311149	0.86042726
-1.4678717	0.8506246
-0.44597572	0.3099746
1.356615	0.15588029
-0.0230878	-0.21595345
0.7807485	-0.16282712
-1.0484204	0.24631497
0.0019897223	-0.7869299
1.2243943	0.1767303
0.082276106	-0.16558622
0.72388726	-0.3579241
-0.0622378	0.16496633
0.5602543	-0.13875113
0.5228159	-0.13496445
0.052714765	-1.4170456
0.13813338	0.19129314
0.06827748	-0.47520995
0.5326676	-0.39767516
2.566028	0.32798856
-0.072945654	0.040300712
-0.54845923	-1.2680148
0.5143242	-0.6458309
0.17436877	0.5274503
0.89561856	0.668289
-0.5687769	1.1939976
1.0484306	-0.03207545
1.0344564	0.19236004
-0.66071635	1.0548831
1.6159196	-1.4972683
-0.08581209	0.30167228
-0.852186	-0.33973384
-1.7105975	0.7326892
-1.1279559	-0.63459945
-0.57966	1.5579603
-0.7037428	-0.20653771
-0.39728343	-0.17065139
0.8863288	0.36299333
-2.8328216	1.2157214
0.8140822	-0.3288707
0.04585743	0.047267646
-1.2013004	0.015584037
0.54548377	-1.0156766
-1.3482192	-1.5495257
0.38732743	-0.065831155
-1.0643139	0.8171109
